En iyi sonuç: Iteration 1, Harmony: {'x1': 0.23327571208166203, 'x2': 9.891945347996996, 'x3': 7.834332470137158, 'x4': 0.333651954554931}, Fitness: 3.599231913337009, Penalty: 0
Iteration 1200, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1201, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1202, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1203, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1204, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1205, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1206, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1207, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1208, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1209, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1210, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1211, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1212, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1213, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1214, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1215, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1216, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1217, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1218, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1219, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1220, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1221, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1222, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1223, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1224, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1225, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1226, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1227, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1228, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1229, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1230, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1231, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1232, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1233, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1234, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1235, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1236, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1237, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1238, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1239, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1240, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1241, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1242, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1243, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1244, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1245, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1246, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1247, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1248, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1249, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1250, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1251, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1252, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1253, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1254, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1255, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1256, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1257, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1258, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1259, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1260, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1261, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1262, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1263, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1264, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1265, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1266, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1267, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1268, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1269, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1270, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1271, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1272, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1273, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1274, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1275, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1276, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1277, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1278, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1279, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1280, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1281, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1282, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1283, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1284, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1285, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1286, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1287, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1288, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1289, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1290, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1291, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1292, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1293, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1294, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1295, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1296, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1297, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1298, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1299, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1300, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1301, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1302, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1303, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1304, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1305, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1306, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1307, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1308, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1309, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1310, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1311, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1312, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1313, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1314, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1315, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1316, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.292508295440443}, Fitness: 2.218970621995635, Penalty: 0
Iteration 1317, Harmony: {'x1': 0.21318060476906098, 'x2': 4.000285466920349, 'x3': 7.935779044818061, 'x4': 0.292508295440443}, Fitness: 2.211047777760214, Penalty: 0
Iteration 1318, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.2862564379591912}, Fitness: 2.1759806028077335, Penalty: 0
Iteration 1319, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.2862564379591912}, Fitness: 2.1759806028077335, Penalty: 0
Iteration 1320, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.2862564379591912}, Fitness: 2.1759806028077335, Penalty: 0
Iteration 1321, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.2862564379591912}, Fitness: 2.1759806028077335, Penalty: 0
Iteration 1322, Harmony: {'x1': 0.21318060476906098, 'x2': 4.134648433932981, 'x3': 7.8815942313042, 'x4': 0.2862564379591912}, Fitness: 2.1759806028077335, Penalty: 0
